28.10237534611104,29.386458504423732
29.734186661121445,31.004279837539006
32.344616395079825,30.369862159671147
30.29834616643992,29.826441810872705
31.756332816025406,31.212620271690998
31.64185966177829,30.839148198127702
32.87292111427518,32.33994320138569
31.281615033352043,30.929758749510196
28.7513484666507,30.564470131717684
30.713527535881443,31.13576320727943
28.332032317767137,29.739800838300553
30.582899188315707,31.947770167774575
30.776013309688594,30.052262871483816
29.304895238751364,28.347375322651697
30.162690605281416,27.36315539284429
28.553182899801076,31.14042727285675
29.749592059617445,31.47860084792076
30.33565406866363,28.36566163117373
31.33830896914608,32.99183335892661
30.398248067698287,31.245385204379737
30.762437160885494,30.597088030632854
30.64217927069835,28.753224564739895
29.525428857386444,29.815068049364566
30.47402855244004,29.826320086508662
28.158008131256608,32.620765129944175
29.84947063792965,27.557231388773445
28.634165243429948,33.07448701645102
30.376257318450136,29.128622144220486
30.183912771308812,28.634926079792667
29.138526078288546,31.77258354813597
27.805751877826765,29.010406868366903
29.485658957491005,30.107615307209624
30.404845320574847,28.182694055939713
32.24501161858637,32.57883663859254
30.802011535797064,27.873512651315092
28.264131225230983,26.926019860353076
29.97482711581705,28.85824502639822
28.689331836042303,26.40382937379605
28.9923431033766,30.328555063290125
30.469187728906704,29.362796734437623
25.462884593445168,29.513171535152523
31.353118557956744,33.572132528732155
30.556546559182046,31.377868252502623
33.10589593726278,28.728206504999747
30.696174165666868,26.79515694277793
28.70851766896963,31.199160289579922
29.661514794934128,30.540388299803546
31.243502838208958,30.951046592529796
32.81435665906883,28.520562750432514
30.66619392552767,27.771157964423306
28.416774589871146,27.991774609439954
28.934949322272796,29.334805632389124
29.93527081541965,30.72492371995654
30.939035264946888,31.36233876480847
32.64128277973533,33.67342708898402
29.803749818635183,31.04236136297675
28.79559924978788,29.618185153357192
29.306506991068844,30.393565498746764
29.61152448469499,29.653133021201324
28.14524884794291,28.287817422519936
30.787487272298687,32.69125076763351
29.58898959003842,31.505494355684036
31.34551342175757,28.97920154417471
29.863736041036994,29.42394326498673
30.19681372225356,31.128028521963607
26.826492034593418,26.352745140504737
28.935362670203016,31.500902976588794
29.678203786866128,28.80564911151361
28.02281695708959,31.804260120837636
31.003502356015655,31.63836412182294
31.234367025721646,25.703829121691577
28.370195352136452,31.04634471656436
30.605099545298685,32.31784251096322
31.058671590974704,29.781802289597817
31.14096389722099,28.60707538403795
32.83095743205638,30.196731882244034
30.936833361404155,32.92383250279117
32.2605367762865,31.449351759747145
31.870093221231237,30.609900820243844
27.59838523038166,27.74755763238204
32.0260382018038,30.898676492930605
30.251567973045432,32.452563188471984
30.041360012487644,27.834120821679917
27.95058835066009,29.755259117368563
31.073939562163552,27.660653227720314
31.67422584212779,27.393894022029734
30.468352030229518,27.32224527355036
31.921534757487784,27.191535158050073
28.425761075926037,25.01875772474647
28.90105280367387,29.925845051235573
29.67738245357789,27.50128125178277
31.09502252920013,31.660058329824253
31.92429467385707,30.214530645008164
29.284327763861512,31.856902635664394
29.42892152536793,30.05304512165643
28.709711774699407,31.045853417660943
30.211594008553558,28.92981152132046
32.86418398374309,31.206472202490755
27.949970179390604,30.170939411376928
30.7705667284386,32.347732409008124
7675334854
